fecha,id_producto,nombre_producto,categoria,cantidad_vendida,precio_venta,costo_unitario,total_venta
2026-02-22,P004,Fideos Don Vittorio 500g,Alimentos,18.0,2.8,1.9,50.4
2026-02-22,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2026-02-22,P010,Inca Kola 1.5L,Bebidas,25.0,5.5,3.8,137.5
2026-02-22,P018,Chifles 50g,Snacks,5.0,1.5,0.9,7.5
2026-02-22,P013,Energizante Volt 473ml,Bebidas,7.0,3.5,2.4,24.5
2026-02-22,P016,Chocolate Sublime,Snacks,13.0,1.5,0.9,19.5
2026-02-22,P001,Arroz Costeno 1kg,Alimentos,16.0,3.5,2.5,56.0
2026-02-22,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2026-02-22,P019,Detergente Ariel 500g,Limpieza,11.0,8.5,6.2,93.5
2026-02-22,P006,Yogurt Laive 1L,Lacteos,6.0,7.5,5.5,45.0
2026-02-23,P003,Azucar Rubia 1kg,Alimentos,13.0,3.2,2.3,41.6
2026-02-23,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2026-02-23,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-02-23,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2026-02-23,P025,Pasta Dental Colgate 75ml,Higiene,6.0,4.5,3.1,27.0
2026-02-23,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2026-02-23,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2026-02-23,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2026-02-23,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2026-02-23,P001,Arroz Costeno 1kg,Alimentos,22.0,3.5,2.5,77.0
2026-02-23,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2026-02-23,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2026-02-24,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2026-02-24,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2026-02-24,P023,Jabon Dove 90g,Higiene,3.0,3.5,2.4,10.5
2026-02-24,P012,Cerveza Cristal 650ml,Bebidas,4.0,5.0,3.5,20.0
2026-02-24,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2026-02-24,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2026-02-24,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2026-02-24,P001,Arroz Costeno 1kg,Alimentos,23.0,3.5,2.5,80.5
2026-02-24,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2026-02-24,P011,Agua San Luis 625ml,Bebidas,32.0,1.5,0.9,48.0
2026-02-24,P014,Galletas Oreo 12u,Snacks,8.0,2.5,1.7,20.0
2026-02-24,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2026-02-25,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2026-02-25,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2026-02-25,P004,Fideos Don Vittorio 500g,Alimentos,21.0,2.8,1.9,58.8
2026-02-25,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2026-02-25,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2026-02-25,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2026-02-25,P024,Papel Higienico Elite 4u,Higiene,17.0,5.5,3.8,93.5
2026-02-25,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2026-02-25,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2026-02-25,P002,Aceite Primor 1L,Alimentos,10.0,8.0,6.0,80.0
2026-02-25,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2026-02-25,P010,Inca Kola 1.5L,Bebidas,35.0,5.5,3.8,192.5
2026-02-25,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2026-02-25,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2026-02-26,P011,Agua San Luis 625ml,Bebidas,11.0,1.5,0.9,16.5
2026-02-26,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2026-02-26,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2026-02-26,P004,Fideos Don Vittorio 500g,Alimentos,23.0,2.8,1.9,64.4
2026-02-26,P020,Lejia Clorox 1L,Limpieza,5.0,4.0,2.8,20.0
2026-02-26,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2026-02-26,P001,Arroz Costeno 1kg,Alimentos,21.0,3.5,2.5,73.5
2026-02-26,P005,Leche Gloria 400g,Lacteos,21.0,4.5,3.2,94.5
2026-02-26,P025,Pasta Dental Colgate 75ml,Higiene,10.0,4.5,3.1,45.0
2026-02-26,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2026-02-26,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2026-02-27,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2026-02-27,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2026-02-27,P001,Arroz Costeno 1kg,Alimentos,16.0,3.5,2.5,56.0
2026-02-27,P009,Coca Cola 500ml,Bebidas,26.0,2.5,1.6,65.0
2026-02-27,P019,Detergente Ariel 500g,Limpieza,3.0,8.5,6.2,25.5
2026-02-27,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2026-02-27,P024,Papel Higienico Elite 4u,Higiene,21.0,5.5,3.8,115.5
2026-02-27,P014,Galletas Oreo 12u,Snacks,21.0,2.5,1.7,52.5
2026-02-27,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2026-02-27,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2026-02-27,P006,Yogurt Laive 1L,Lacteos,9.0,7.5,5.5,67.5
2026-02-27,P010,Inca Kola 1.5L,Bebidas,15.0,5.5,3.8,82.5
2026-02-27,P015,Papas Lays 42g,Snacks,23.0,2.0,1.3,46.0
2026-02-27,P003,Azucar Rubia 1kg,Alimentos,12.0,3.2,2.3,38.4
2026-02-27,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2026-02-27,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2026-02-28,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2026-02-28,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2026-02-28,P012,Cerveza Cristal 650ml,Bebidas,21.0,5.0,3.5,105.0
2026-02-28,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2026-02-28,P005,Leche Gloria 400g,Lacteos,16.0,4.5,3.2,72.0
2026-02-28,P006,Yogurt Laive 1L,Lacteos,13.0,7.5,5.5,97.5
2026-02-28,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2026-02-28,P016,Chocolate Sublime,Snacks,12.0,1.5,0.9,18.0
2026-02-28,P025,Pasta Dental Colgate 75ml,Higiene,15.0,4.5,3.1,67.5
2026-02-28,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2026-03-01,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2026-03-01,P017,Galletas Casino 6u,Snacks,5.0,1.8,1.1,9.0
2026-03-01,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2026-03-01,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2026-03-01,P024,Papel Higienico Elite 4u,Higiene,26.0,5.5,3.8,143.0
2026-03-01,P016,Chocolate Sublime,Snacks,13.0,1.5,0.9,19.5
2026-03-01,P005,Leche Gloria 400g,Lacteos,28.0,4.5,3.2,126.0
2026-03-01,P002,Aceite Primor 1L,Alimentos,7.0,8.0,6.0,56.0
2026-03-01,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2026-03-01,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2026-03-01,P010,Inca Kola 1.5L,Bebidas,39.0,5.5,3.8,214.5
2026-03-01,P008,Mantequilla Laive 100g,Lacteos,5.0,4.2,3.0,21.0
2026-03-01,P014,Galletas Oreo 12u,Snacks,27.0,2.5,1.7,67.5
2026-03-01,P006,Yogurt Laive 1L,Lacteos,6.0,7.5,5.5,45.0
2026-03-01,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2026-03-01,P001,Arroz Costeno 1kg,Alimentos,24.0,3.5,2.5,84.0
2026-03-02,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2026-03-02,P016,Chocolate Sublime,Snacks,4.0,1.5,0.9,6.0
2026-03-02,P010,Inca Kola 1.5L,Bebidas,19.0,5.5,3.8,104.5
2026-03-02,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2026-03-02,P013,Energizante Volt 473ml,Bebidas,5.0,3.5,2.4,17.5
2026-03-02,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2026-03-02,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2026-03-02,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2026-03-02,P004,Fideos Don Vittorio 500g,Alimentos,11.0,2.8,1.9,30.8
2026-03-02,P024,Papel Higienico Elite 4u,Higiene,13.0,5.5,3.8,71.5
2026-03-02,P003,Azucar Rubia 1kg,Alimentos,9.0,3.2,2.3,28.8
2026-03-02,P012,Cerveza Cristal 650ml,Bebidas,8.0,5.0,3.5,40.0
2026-03-02,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2026-03-02,P020,Lejia Clorox 1L,Limpieza,5.0,4.0,2.8,20.0
2026-03-02,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2026-03-02,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2026-03-03,P014,Galletas Oreo 12u,Snacks,15.0,2.5,1.7,37.5
2026-03-03,P012,Cerveza Cristal 650ml,Bebidas,4.0,5.0,3.5,20.0
2026-03-03,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2026-03-03,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2026-03-03,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2026-03-03,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2026-03-03,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2026-03-03,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2026-03-03,P009,Coca Cola 500ml,Bebidas,23.0,2.5,1.6,57.5
2026-03-03,P006,Yogurt Laive 1L,Lacteos,4.0,7.5,5.5,30.0
2026-03-03,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2026-03-04,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2026-03-04,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2026-03-04,P015,Papas Lays 42g,Snacks,22.0,2.0,1.3,44.0
2026-03-04,P003,Azucar Rubia 1kg,Alimentos,24.0,3.2,2.3,76.8
2026-03-04,P009,Coca Cola 500ml,Bebidas,22.0,2.5,1.6,55.0
2026-03-04,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2026-03-04,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2026-03-04,P024,Papel Higienico Elite 4u,Higiene,24.0,5.5,3.8,132.0
2026-03-04,P001,Arroz Costeno 1kg,Alimentos,9.0,3.5,2.5,31.5
2026-03-04,P002,Aceite Primor 1L,Alimentos,5.0,8.0,6.0,40.0
2026-03-04,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2026-03-04,P013,Energizante Volt 473ml,Bebidas,5.0,3.5,2.4,17.5
2026-03-04,P010,Inca Kola 1.5L,Bebidas,15.0,5.5,3.8,82.5
2026-03-04,P011,Agua San Luis 625ml,Bebidas,11.0,1.5,0.9,16.5
2026-03-04,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2026-03-05,P024,Papel Higienico Elite 4u,Higiene,11.0,5.5,3.8,60.5
2026-03-05,P014,Galletas Oreo 12u,Snacks,23.0,2.5,1.7,57.5
2026-03-05,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2026-03-05,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2026-03-05,P011,Agua San Luis 625ml,Bebidas,35.0,1.5,0.9,52.5
2026-03-05,P009,Coca Cola 500ml,Bebidas,18.0,2.5,1.6,45.0
2026-03-05,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2026-03-05,P010,Inca Kola 1.5L,Bebidas,25.0,5.5,3.8,137.5
2026-03-05,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2026-03-05,P015,Papas Lays 42g,Snacks,10.0,2.0,1.3,20.0
2026-03-05,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2026-03-05,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2026-03-05,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2026-03-05,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2026-03-05,P004,Fideos Don Vittorio 500g,Alimentos,24.0,2.8,1.9,67.2
2026-03-05,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2026-03-05,P013,Energizante Volt 473ml,Bebidas,5.0,3.5,2.4,17.5
2026-03-05,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2026-03-06,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2026-03-06,P005,Leche Gloria 400g,Lacteos,18.0,4.5,3.2,81.0
2026-03-06,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2026-03-06,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2026-03-06,P019,Detergente Ariel 500g,Limpieza,6.0,8.5,6.2,51.0
2026-03-06,P011,Agua San Luis 625ml,Bebidas,25.0,1.5,0.9,37.5
2026-03-06,P002,Aceite Primor 1L,Alimentos,4.0,8.0,6.0,32.0
2026-03-06,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2026-03-06,P020,Lejia Clorox 1L,Limpieza,6.0,4.0,2.8,24.0
2026-03-06,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2026-03-07,P001,Arroz Costeno 1kg,Alimentos,32.0,3.5,2.5,112.0
2026-03-07,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2026-03-07,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2026-03-07,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2026-03-07,P024,Papel Higienico Elite 4u,Higiene,18.0,5.5,3.8,99.0
2026-03-07,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2026-03-07,P009,Coca Cola 500ml,Bebidas,26.0,2.5,1.6,65.0
2026-03-07,P005,Leche Gloria 400g,Lacteos,15.0,4.5,3.2,67.5
2026-03-07,P014,Galletas Oreo 12u,Snacks,18.0,2.5,1.7,45.0
2026-03-07,P013,Energizante Volt 473ml,Bebidas,7.0,3.5,2.4,24.5
2026-03-07,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2026-03-08,P004,Fideos Don Vittorio 500g,Alimentos,26.0,2.8,1.9,72.8
2026-03-08,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2026-03-08,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2026-03-08,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2026-03-08,P020,Lejia Clorox 1L,Limpieza,13.0,4.0,2.8,52.0
2026-03-08,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2026-03-08,P014,Galletas Oreo 12u,Snacks,18.0,2.5,1.7,45.0
2026-03-08,P001,Arroz Costeno 1kg,Alimentos,26.0,3.5,2.5,91.0
2026-03-08,P005,Leche Gloria 400g,Lacteos,10.0,4.5,3.2,45.0
2026-03-08,P022,Shampoo Pantene 400ml,Higiene,5.0,14.0,10.0,70.0
2026-03-08,P015,Papas Lays 42g,Snacks,22.0,2.0,1.3,44.0
2026-03-08,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2026-03-08,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2026-03-08,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2026-03-08,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2026-03-08,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2026-03-09,P008,Mantequilla Laive 100g,Lacteos,4.0,4.2,3.0,16.8
2026-03-09,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2026-03-09,P003,Azucar Rubia 1kg,Alimentos,18.0,3.2,2.3,57.6
2026-03-09,P009,Coca Cola 500ml,Bebidas,16.0,2.5,1.6,40.0
2026-03-09,P016,Chocolate Sublime,Snacks,10.0,1.5,0.9,15.0
2026-03-09,P024,Papel Higienico Elite 4u,Higiene,8.0,5.5,3.8,44.0
2026-03-09,P001,Arroz Costeno 1kg,Alimentos,8.0,3.5,2.5,28.0
2026-03-09,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2026-03-09,P004,Fideos Don Vittorio 500g,Alimentos,9.0,2.8,1.9,25.2
2026-03-09,P005,Leche Gloria 400g,Lacteos,25.0,4.5,3.2,112.5
2026-03-09,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2026-03-09,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2026-03-09,P015,Papas Lays 42g,Snacks,22.0,2.0,1.3,44.0
2026-03-09,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2026-03-09,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-03-09,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2026-03-09,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2026-03-10,P006,Yogurt Laive 1L,Lacteos,9.0,7.5,5.5,67.5
2026-03-10,P005,Leche Gloria 400g,Lacteos,9.0,4.5,3.2,40.5
2026-03-10,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2026-03-10,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2026-03-10,P011,Agua San Luis 625ml,Bebidas,29.0,1.5,0.9,43.5
2026-03-10,P025,Pasta Dental Colgate 75ml,Higiene,6.0,4.5,3.1,27.0
2026-03-10,P015,Papas Lays 42g,Snacks,17.0,2.0,1.3,34.0
2026-03-10,P009,Coca Cola 500ml,Bebidas,30.0,2.5,1.6,75.0
2026-03-10,P012,Cerveza Cristal 650ml,Bebidas,7.0,5.0,3.5,35.0
2026-03-10,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-03-10,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2026-03-10,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2026-03-10,P014,Galletas Oreo 12u,Snacks,8.0,2.5,1.7,20.0
2026-03-10,P010,Inca Kola 1.5L,Bebidas,12.0,5.5,3.8,66.0
2026-03-10,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2026-03-10,P024,Papel Higienico Elite 4u,Higiene,24.0,5.5,3.8,132.0
2026-03-10,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2026-03-10,P004,Fideos Don Vittorio 500g,Alimentos,11.0,2.8,1.9,30.8
2026-03-10,P003,Azucar Rubia 1kg,Alimentos,25.0,3.2,2.3,80.0
2026-03-11,P025,Pasta Dental Colgate 75ml,Higiene,9.0,4.5,3.1,40.5
2026-03-11,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2026-03-11,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2026-03-11,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2026-03-11,P005,Leche Gloria 400g,Lacteos,12.0,4.5,3.2,54.0
2026-03-11,P001,Arroz Costeno 1kg,Alimentos,12.0,3.5,2.5,42.0
2026-03-11,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2026-03-11,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2026-03-11,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2026-03-11,P015,Papas Lays 42g,Snacks,9.0,2.0,1.3,18.0
2026-03-11,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2026-03-11,P024,Papel Higienico Elite 4u,Higiene,18.0,5.5,3.8,99.0
2026-03-11,P011,Agua San Luis 625ml,Bebidas,35.0,1.5,0.9,52.5
2026-03-11,P003,Azucar Rubia 1kg,Alimentos,20.0,3.2,2.3,64.0
2026-03-11,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2026-03-11,P012,Cerveza Cristal 650ml,Bebidas,5.0,5.0,3.5,25.0
2026-03-11,P010,Inca Kola 1.5L,Bebidas,21.0,5.5,3.8,115.5
2026-03-12,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2026-03-12,P009,Coca Cola 500ml,Bebidas,16.0,2.5,1.6,40.0
2026-03-12,P024,Papel Higienico Elite 4u,Higiene,11.0,5.5,3.8,60.5
2026-03-12,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2026-03-12,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2026-03-12,P020,Lejia Clorox 1L,Limpieza,4.0,4.0,2.8,16.0
2026-03-12,P007,Queso Fresco 250g,Lacteos,4.0,5.0,3.6,20.0
2026-03-12,P008,Mantequilla Laive 100g,Lacteos,4.0,4.2,3.0,16.8
2026-03-12,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2026-03-12,P012,Cerveza Cristal 650ml,Bebidas,14.0,5.0,3.5,70.0
2026-03-12,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2026-03-13,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2026-03-13,P015,Papas Lays 42g,Snacks,14.0,2.0,1.3,28.0
2026-03-13,P002,Aceite Primor 1L,Alimentos,9.0,8.0,6.0,72.0
2026-03-13,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-03-13,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2026-03-13,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2026-03-13,P016,Chocolate Sublime,Snacks,12.0,1.5,0.9,18.0
2026-03-13,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2026-03-13,P011,Agua San Luis 625ml,Bebidas,35.0,1.5,0.9,52.5
2026-03-13,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2026-03-13,P010,Inca Kola 1.5L,Bebidas,28.0,5.5,3.8,154.0
2026-03-13,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2026-03-14,P024,Papel Higienico Elite 4u,Higiene,15.0,5.5,3.8,82.5
2026-03-14,P018,Chifles 50g,Snacks,6.0,1.5,0.9,9.0
2026-03-14,P020,Lejia Clorox 1L,Limpieza,13.0,4.0,2.8,52.0
2026-03-14,P009,Coca Cola 500ml,Bebidas,39.0,2.5,1.6,97.5
2026-03-14,P014,Galletas Oreo 12u,Snacks,18.0,2.5,1.7,45.0
2026-03-14,P017,Galletas Casino 6u,Snacks,6.0,1.8,1.1,10.8
2026-03-14,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2026-03-14,P011,Agua San Luis 625ml,Bebidas,26.0,1.5,0.9,39.0
2026-03-14,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2026-03-14,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2026-03-14,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-03-14,P004,Fideos Don Vittorio 500g,Alimentos,32.0,2.8,1.9,89.6
2026-03-15,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2026-03-15,P002,Aceite Primor 1L,Alimentos,10.0,8.0,6.0,80.0
2026-03-15,P009,Coca Cola 500ml,Bebidas,26.0,2.5,1.6,65.0
2026-03-15,P024,Papel Higienico Elite 4u,Higiene,34.0,5.5,3.8,187.0
2026-03-15,P012,Cerveza Cristal 650ml,Bebidas,11.0,5.0,3.5,55.0
2026-03-15,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2026-03-15,P005,Leche Gloria 400g,Lacteos,38.0,4.5,3.2,171.0
2026-03-15,P025,Pasta Dental Colgate 75ml,Higiene,12.0,4.5,3.1,54.0
2026-03-15,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2026-03-15,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2026-03-15,P006,Yogurt Laive 1L,Lacteos,13.0,7.5,5.5,97.5
2026-03-15,P014,Galletas Oreo 12u,Snacks,21.0,2.5,1.7,52.5
2026-03-15,P008,Mantequilla Laive 100g,Lacteos,6.0,4.2,3.0,25.2
2026-03-15,P004,Fideos Don Vittorio 500g,Alimentos,33.0,2.8,1.9,92.4
2026-03-15,P015,Papas Lays 42g,Snacks,13.0,2.0,1.3,26.0
2026-03-15,P001,Arroz Costeno 1kg,Alimentos,19.0,3.5,2.5,66.5
2026-03-15,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2026-03-15,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2026-03-16,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2026-03-16,P024,Papel Higienico Elite 4u,Higiene,19.0,5.5,3.8,104.5
2026-03-16,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2026-03-16,P014,Galletas Oreo 12u,Snacks,19.0,2.5,1.7,47.5
2026-03-16,P009,Coca Cola 500ml,Bebidas,22.0,2.5,1.6,55.0
2026-03-16,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2026-03-16,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2026-03-16,P025,Pasta Dental Colgate 75ml,Higiene,12.0,4.5,3.1,54.0
2026-03-16,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2026-03-16,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2026-03-16,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2026-03-16,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2026-03-16,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2026-03-16,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2026-03-16,P015,Papas Lays 42g,Snacks,30.0,2.0,1.3,60.0
